Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9778756851851853,0.8517873296296298,0.8503388407407406,0.8750825962962964,0.6977156962962964,0.696614774074074,178.0,178.0,178.0
