Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
284.84495625,651.93180625,480.87831875000006,490019.5014875001,1994940.7837250002,1033076.4002812499,542.2263,1104.1342125,791.0850062500002,
315.29391875,717.8634,438.12725624999996,664103.6018312501,2736874.3782125,860206.7884187499,623.1666687500001,1314.89941875,743.18090625,
283.33192500000007,927.92233125,447.0429625,609180.30125,9109788.407943752,929458.4083187501,593.4238437500002,2027.6075500000002,753.48189375,
297.18416874999997,902.6198750000001,428.14234375,639774.2660125,7439140.7414500015,873088.6814062499,604.9955375000001,1943.0202499999998,708.8228125,
304.7165125000001,769.4578000000001,441.7931625,620624.75195625,5269214.09056875,938488.15904375,612.3009875,1510.6578125,727.2679125000001,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
