Generation, Fitness
0,9322.543725
1,9344.40605625
2,9385.845725
3,9447.55036875
4,9447.55036875
5,9447.55036875
6,9447.55036875
7,9460.689012499999
8,9460.689012499999
9,9460.689012499999
10,9470.53048125
11,9470.53048125
12,9470.53048125
13,9470.53048125
14,9470.53048125
15,9470.53048125
16,9470.53048125
17,9470.53048125
18,9470.53048125
19,9513.78018125
20,9513.78018125
21,9521.464475
22,9521.464475
23,9521.464475
24,9521.464475
25,9523.338925
26,9523.338925
27,9534.09738125
28,9534.09738125
29,9534.09738125
30,9534.09738125
31,9534.09738125
32,9534.09738125
33,9534.09738125
34,9544.677599999999
35,9544.677599999999
36,9544.677599999999
37,9544.677599999999
38,9544.677599999999
39,9544.677599999999
40,9544.677599999999
41,9544.677599999999
42,9544.677599999999
43,9544.677599999999
44,9544.677599999999
45,9544.677599999999
46,9544.677599999999
47,9544.677599999999
48,9548.71035625
49,9548.71035625
50,9548.71035625
51,9548.71035625
52,9548.71035625
53,9548.71035625
54,9548.71035625
55,9548.71035625
56,9548.71035625
57,9548.71035625
58,9548.71035625
59,9548.71035625
60,9548.71035625
61,9548.71035625
62,9548.71035625
63,9548.71035625
64,9548.71035625
65,9548.71035625
66,9548.71035625
67,9548.71035625
68,9548.71035625
69,9548.71035625
70,9548.71035625
71,9548.71035625
72,9548.71035625
73,9548.71035625
74,9548.71035625
75,9548.71035625
76,9548.71035625
77,9548.71035625
78,9548.71035625
79,9548.71035625
80,9548.71035625
81,9548.71035625
82,9548.71035625
83,9548.71035625
84,9551.06795
85,9551.06795
86,9551.06795
87,9551.06795
88,9551.68361875
89,9551.68361875
90,9551.68361875
91,9551.68361875
92,9551.68361875
93,9551.68361875
94,9551.68361875
95,9551.68361875
96,9551.68361875
97,9551.68361875
98,9560.97860625
99,9560.97860625
100,9560.97860625
101,9560.97860625
102,9560.97860625
103,9560.97860625
104,9560.97860625
105,9560.97860625
106,9560.97860625
107,9560.97860625
108,9560.97860625
109,9560.97860625
110,9560.97860625
111,9560.97860625
112,9560.97860625
113,9560.97860625
114,9560.97860625
115,9560.97860625
116,9560.97860625
117,9560.97860625
118,9560.97860625
119,9560.97860625
120,9565.58951875
121,9565.58951875
122,9565.58951875
123,9565.58951875
124,9565.58951875
125,9565.58951875
126,9565.58951875
127,9565.58951875
128,9565.58951875
129,9565.58951875
130,9565.58951875
131,9565.58951875
132,9565.58951875
133,9565.58951875
134,9565.58951875
135,9565.58951875
136,9565.58951875
137,9565.58951875
138,9565.58951875
139,9565.58951875
140,9565.58951875
141,9565.58951875
142,9565.58951875
143,9565.58951875
144,9565.58951875
145,9565.58951875
146,9565.58951875
147,9565.58951875
148,9565.58951875
149,9565.58951875
150,9565.58951875
151,9565.58951875
152,9565.58951875
153,9565.58951875
154,9565.58951875
155,9565.58951875
156,9565.58951875
157,9565.58951875
158,9565.58951875
159,9565.58951875
160,9565.58951875
161,9565.58951875
162,9565.58951875
163,9565.58951875
164,9565.58951875
165,9565.58951875
166,9565.58951875
167,9565.58951875
168,9565.58951875
169,9565.58951875
170,9565.58951875
171,9565.58951875
172,9565.58951875
173,9565.58951875
174,9565.58951875
175,9565.58951875
176,9565.58951875
177,9565.58951875
178,9565.58951875
179,9565.58951875
180,9565.58951875
181,9565.58951875
182,9565.58951875
183,9565.58951875
184,9565.58951875
185,9565.58951875
186,9565.58951875
187,9565.58951875
188,9565.58951875
189,9565.58951875
190,9565.58951875
191,9565.58951875
192,9565.58951875
193,9565.58951875
194,9565.58951875
195,9565.58951875
196,9565.58951875
197,9565.58951875
198,9565.58951875
199,9565.58951875
200,9565.58951875
201,9565.58951875
202,9565.58951875
203,9565.58951875
204,9565.58951875
205,9565.58951875
206,9565.58951875
207,9565.58951875
208,9565.58951875
209,9565.58951875
210,9565.58951875
211,9565.58951875
212,9565.58951875
213,9565.58951875
214,9565.58951875
215,9565.58951875
216,9565.58951875
217,9565.58951875
218,9565.58951875
219,9565.58951875
220,9565.58951875
221,9565.58951875
222,9565.58951875
223,9565.58951875
224,9565.58951875
225,9565.58951875
226,9565.58951875
227,9565.58951875
228,9565.58951875
229,9565.58951875
230,9565.58951875
231,9565.58951875
232,9571.85765625
233,9571.85765625
234,9571.85765625
235,9571.85765625
236,9571.85765625
237,9571.85765625
238,9571.85765625
239,9571.85765625
240,9571.85765625
241,9571.85765625
242,9571.85765625
243,9571.85765625
244,9571.85765625
245,9571.85765625
246,9571.85765625
247,9571.85765625
248,9571.85765625
249,9571.85765625
250,9571.85765625
251,9571.85765625
252,9571.85765625
253,9571.85765625
254,9571.85765625
255,9571.85765625
256,9571.85765625
257,9571.85765625
258,9571.85765625
259,9571.85765625
260,9571.85765625
261,9571.85765625
262,9571.85765625
263,9571.85765625
264,9571.85765625
265,9571.85765625
266,9571.85765625
267,9571.85765625
268,9571.85765625
269,9571.85765625
270,9571.85765625
271,9571.85765625
272,9571.85765625
273,9571.85765625
274,9571.85765625
275,9571.85765625
276,9571.85765625
277,9571.85765625
278,9571.85765625
279,9571.85765625
280,9571.85765625
281,9571.85765625
282,9571.85765625
283,9571.85765625
284,9571.85765625
285,9571.85765625
286,9571.85765625
287,9571.85765625
288,9571.85765625
289,9571.85765625
290,9571.85765625
291,9571.85765625
292,9571.85765625
293,9571.85765625
294,9571.85765625
295,9571.85765625
296,9571.85765625
297,9571.85765625
298,9571.85765625
299,9571.85765625
300,9571.85765625
301,9571.85765625
302,9571.85765625
303,9571.85765625
304,9571.85765625
305,9571.85765625
306,9571.85765625
307,9571.85765625
308,9571.85765625
309,9571.85765625
310,9571.85765625
311,9571.85765625
312,9571.85765625
313,9571.85765625
314,9571.85765625
315,9571.85765625
316,9571.85765625
317,9571.85765625
318,9571.85765625
319,9571.85765625
320,9571.85765625
321,9571.85765625
322,9571.85765625
323,9571.85765625
324,9571.85765625
325,9571.85765625
326,9571.85765625
327,9571.85765625
328,9571.85765625
329,9571.85765625
330,9571.85765625
331,9571.85765625
332,9571.85765625
333,9571.85765625
334,9571.85765625
335,9571.85765625
336,9571.85765625
337,9571.85765625
338,9571.85765625
339,9571.85765625
340,9571.85765625
341,9571.85765625
342,9571.85765625
343,9571.85765625
344,9571.85765625
345,9571.85765625
346,9571.85765625
347,9571.85765625
348,9571.85765625
349,9571.85765625
350,9571.85765625
351,9571.85765625
352,9571.85765625
