Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.23985805263157892,0.1690485789473684,0.1922146315789474,0.053174263157894745,0.054276315789473686,0.055137789473684216,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
