Train AUROC, Train AUPRC, Test AUROC, Test AUPRC
0.47758200000000006,0.04866926315789475,0.09181,0.054276315789473686
0.9371647368421051,0.051514368421052635,0.10522910526315787,0.054276315789473686
0.9007231578947369,0.04389394736842106,0.1198555789473684,0.054276315789473686
0.735904105263158,0.05212389473684211,0.1031747894736842,0.054276315789473686
0.9007231578947367,0.04389394736842105,0.11808210526315789,0.054276315789473686
0.8332234736842103,0.040540947368421065,0.12614442105263154,0.054276315789473686
0.810627052631579,0.04531636842105264,0.0979251052631579,0.054276315789473686
0.9007231578947367,0.04389394736842106,0.11158889473684212,0.054276315789473686
0.21756747368421053,0.05303815789473685,0.1690485789473684,0.054276315789473686
0.27641310526315793,0.058423263157894735,0.10646342105263155,0.054276315789473686
0.852976052631579,0.04318268421052633,0.12102799999999996,0.054276315789473686
0.7836512105263157,0.052835157894736855,0.11543642105263158,0.054276315789473686
0.9430721578947366,0.041760263157894745,0.11821463157894736,0.054276315789473686
0.9079464210526312,0.03373342105263158,0.12119168421052627,0.054276315789473686
0.9069664736842104,0.038000842105263166,0.12870942105263153,0.054276315789473686
0.9066305789473681,0.03413984210526316,0.13468010526315788,0.054276315789473686
0.3538545789473684,0.05903294736842105,0.08262163157894738,0.054276315789473686
0.8984273684210526,0.04856778947368422,0.08607626315789474,0.054276315789473686
0.9017031052631578,0.03962652631578947,0.14191836842105265,0.054276315789473686
0.8332234736842101,0.040540947368421065,0.10294152631578947,0.054276315789473686
0.9020389999999999,0.04348752631578948,0.09829452631578946,0.054276315789473686
0.8282959999999997,0.04602763157894738,0.12857526315789475,0.054276315789473686
0.5481603684210526,0.04856768421052632,0.08798247368421051,0.054276315789473686
0.556622052631579,0.04907568421052632,0.09146305263157893,0.054276315789473686
0.9430721578947369,0.04176026315789474,0.11022357894736841,0.054276315789473686
0.21756747368421053,0.05303815789473685,0.1690485789473684,0.054276315789473686
0.9430721578947366,0.041760263157894745,0.13913152631578943,0.054276315789473686
0.754888894736842,0.05242873684210527,0.10173347368421051,0.054276315789473686
0.8742566315789473,0.03881368421052631,0.14125684210526315,0.054276315789473686
0.9007231578947369,0.04389394736842105,0.12359521052631574,0.054276315789473686
