Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.393535,0.70312875,0.6127,1.03715875,4.177135,3.6086300000000002,0.8748650000000001,1.70056625,1.5709450000000003,108.52000000000001,108.52000000000001,108.52000000000001
