Train MAE, Train MSE, Train RMSE, Test MAE, Test MSE, Test RMSE
56.328374999999994,16160.07381875,120.70727499999998,558.0443375000001,3357284.1198875,1045.4970250000001
91.12315000000001,56512.935450000004,168.7747125,573.5661625,3543101.4617000003,1142.18630625
79.23965000000001,23062.4257375,145.19745,546.9754624999999,3197490.3590062507,1067.1682624999999
79.23965000000001,23062.4257375,145.19745000000003,552.31,3077167.4354625004,1061.4543375
79.23964999999997,23062.425737499998,145.19745,550.32455625,3324176.97886875,1052.85964375
86.66509999999998,26927.07558125,157.34285,552.60178125,3347512.16490625,1055.09715625
56.328374999999994,16160.073818750003,120.70727500000001,559.3994437499999,3327567.6245500003,1071.27818125
83.3802375,54994.08441250001,162.602325,494.7529312500001,2091315.54945625,929.8139375000001
87.25169374999999,55753.50993125001,165.68851875000001,575.68651875,3247016.16091875,1122.8457124999998
64.0712875,17678.924856250003,126.8796625,560.262625,3064631.4899687497,1074.68825625
91.12315000000001,56512.935450000004,168.77471250000002,549.53083125,3400174.0885187504,1073.33250625
90.53655625,27686.501099999998,160.42904375,540.0061,3048195.49990625,1030.9577437500002
71.4967375,21543.574699999997,139.02506250000002,547.346375,3310151.4350437503,1042.613875
71.4967375,21543.5747,139.02506250000002,560.02164375,3218244.53345,1042.8303500000002
96.11472499999998,58087.59234375,183.59500624999998,596.0347562499999,3612993.5154937506,1157.3219625
75.36819374999999,22303.000218750003,142.11125625000003,563.73145,3413247.3021750003,1079.9515875
67.62528124999999,20784.14918125,135.93886875,560.440375,3290846.0504875,1056.0560562500002
75.36819374999999,22303.00021875,142.11125625,547.80643125,3047289.656075,1035.52954375
79.23965,23062.4257375,145.19745000000003,561.81104375,3376909.99791875,1072.061025
86.66509999999998,26927.07558125,157.34285000000003,546.37054375,3306333.701325,1036.4744249999999
91.12315,56512.935450000004,168.7747125,599.390425,3678816.57181875,1196.4612249999998
82.79364374999997,26167.650062499997,154.25665625,561.32450625,3379485.55815625,1076.0074875
102.42005625000002,61137.01081250001,184.00630625000002,596.0321749999999,3402043.5560250003,1176.1384249999999
64.0712875,17678.92485625,126.8796625,559.3502874999999,3351373.7391000004,1052.81555625
79.23965000000001,23062.4257375,145.19745,545.65134375,3055899.5167,1055.2211125
64.0712875,17678.92485625,126.8796625,569.2247874999999,3242784.1581937503,1093.4627375
71.49673750000001,21543.574700000005,139.02506250000002,553.0681187499999,3222773.4846250005,1053.9425187499999
64.0712875,17678.92485625,126.8796625,555.6379375,3223025.2366,1056.34426875
79.23964999999998,23062.425737499998,145.19745,552.1275312500001,3234886.07523125,1042.872775
133.02591249999998,103076.24573125,234.9605625,510.4790375,2257239.203725,987.2476125
96.11472499999999,58087.592343749995,183.59500624999998,571.62101875,3481542.829775,1084.86921875
48.902924999999996,12295.423975000002,108.561875,544.0274374999999,3052739.3604375003,1045.15666875
75.36819375,22303.00021875,142.11125625,530.9044937499999,3023091.7801562506,1002.4256437500002
97.96200624999999,31551.15094375,172.57444375,543.5176625,3298620.1061562505,1039.7986375
64.07128750000001,17678.92485625,126.87966250000001,554.988025,3332546.4796625003,1069.0190499999999
79.23965,23062.425737499998,145.19745000000003,565.8822,3285514.1318062497,1083.9743875
86.66509999999998,26927.07558125,157.34285000000003,557.9001125,3405854.37195,1075.0291937499999
60.199831249999995,16919.4993375,123.79346875,560.33383125,3300447.0882750005,1072.4900125
64.0712875,17678.924856250003,126.87966250000001,558.5538875000001,3348207.03870625,1075.7482499999999
75.36819374999999,22303.00021875,142.11125625,533.14178125,3015080.87063125,1003.6926375000002
99.98618125,58847.0178625,186.68120000000002,559.27236875,3226664.7878062506,1100.4087624999997
90.53655625,27686.501099999998,160.42904375,544.384325,3041121.73296875,1019.9564750000001
64.0712875,17678.92485625,126.87966250000001,565.0716125,3301938.45756875,1063.9215875
79.23964999999998,23062.4257375,145.19744999999998,539.17750625,2992739.23731875,1006.8214750000001
94.99460625,57272.36096875001,171.86090625,548.41550625,3110999.02910625,1090.8274749999998
98.86606250000003,58031.7864875,174.9471,486.6313625,2046496.35839375,944.39420625
82.79364374999997,26167.650062499997,154.25665625000002,548.22474375,3300919.6574125,1048.8879375
75.36819374999997,22303.00021875,142.11125625,549.5821625,3336905.0564,1042.2305875
105.97404999999999,64242.2351375,193.0655125,554.8667875,3354122.5791625,1077.2099375
67.62528124999999,20784.14918125,135.93886875,558.0231,3374764.43055,1058.7220875
99.98618124999999,58847.0178625,186.6812,555.9900624999999,3454726.8040750003,1076.6508375
48.902924999999996,12295.423975000002,108.56187499999999,557.90726875,3072886.87821875,1056.4337375
60.19983125,16919.499337500005,123.79346875000002,561.6015375,3371734.0572125004,1069.8017687499998
91.12315000000001,56512.935450000004,168.7747125,549.79234375,3185705.3884125003,1082.48593125
79.23964999999998,23062.4257375,145.19745,554.9526500000001,3297355.18070625,1069.9615875
79.23965000000001,23062.4257375,145.19745,535.3365375000001,3015382.3996000006,1011.0462375000001
105.97404999999999,64242.2351375,193.06551250000004,600.3582187499999,3479556.6027,1164.5908124999999
64.0712875,17678.924856250003,126.8796625,561.49114375,3080972.10683125,1067.68705625
56.328374999999994,16160.073818750003,120.70727500000001,584.56518125,3437379.44663125,1107.8712874999999
75.36819375,22303.00021875,142.11125625,535.57483125,2995126.2324437504,1026.3406625
125.6004625,99211.5958875,222.8151625,584.6817562499999,3488172.16704375,1183.8509374999999
102.42005624999999,61137.010812500004,184.00630625,543.03030625,3369097.1434500003,1060.81135625
106.29151250000001,61896.436331250006,187.09250000000003,506.33763124999996,2146619.6320625003,974.7706875
87.25169375,55753.50993125001,165.68851875,563.9019375,3236407.636325,1113.7975875
91.12315000000001,56512.93545000001,168.7747125,569.1666,3341856.4316375004,1116.33238125
60.19983124999999,16919.4993375,123.79346875,552.2710625,3042369.0222,1044.76795625
71.8142,19197.77589375,133.05205,536.6853625,2972491.49091875,1010.29359375
75.36819375,22303.000218750003,142.11125625000003,538.0063937499999,3010287.7983500003,1013.8876062500002
87.25169375,55753.50993125001,165.68851875000001,555.981625,3441248.9162562503,1095.607225
60.19983124999999,16919.4993375,123.79346874999999,558.3910812500001,3231402.29895625,1056.9305125
79.23964999999998,23062.425737499998,145.19745,550.130825,3207624.4507750003,1040.02900625
60.19983125,16919.4993375,123.79346875000002,554.0482812500001,3328430.5121062505,1038.24019375
98.5486,60377.58529375,180.92011250000002,556.869475,3467071.0177000007,1088.76735625
113.7169625,65761.086175,199.2379,537.90895625,3080285.79581875,1060.4839562500001
64.0712875,17678.92485625,126.87966250000001,557.7525812499999,3319585.0156250005,1064.970925
105.97404999999998,64242.2351375,193.06551249999995,577.82439375,3607173.2965,1134.2615437499999
102.42005624999999,61137.010812500004,184.00630624999997,499.39761250000004,2125029.267975,951.9992187500001
129.68719375,184961.23484374993,282.58110624999995,598.90571875,3594924.60275625,1154.879375
79.23965,23062.4257375,145.19745,540.176225,3239055.9941937504,1032.5512500000002
67.94274375,18438.350375,129.96585625,536.10155625,3246899.8395062503,1035.24261875
119.29513124999998,96162.17741875,222.40386249999997,595.0491625,3725298.3780625,1185.5890562499999
67.62528124999999,20784.14918125,135.93886875,566.4544999999999,3339478.52210625,1055.3003875
75.36819375,22303.00021875,142.11125625000003,548.0948249999999,3198010.96765625,1032.22793125
102.42005624999999,61137.0108125,184.00630625,531.07963125,3112237.6848000004,1040.21518125
79.23965,23062.4257375,145.19745,530.0804687499999,2994536.7673750003,1003.7517500000001
56.6458375,13814.275012499998,114.7342625,535.34906875,2993392.6823500004,1013.8994625000003
71.8142,19197.77589375,133.05205,550.8402625,3327824.9389625005,1071.5430562499998
86.6651,26927.07558125,157.34285000000003,560.50705625,3340059.88605625,1073.637525
48.902924999999996,12295.423975000002,108.561875,591.59845625,3464647.2187250005,1140.5426499999999
94.67714375,59618.15977500001,177.83391875,558.2269875,3425062.92701875,1092.6105499999999
94.67714374999998,59618.15977500001,177.83391875,567.0041125,3439343.9705125,1127.12285
67.94274375,18438.350375,129.96585625,533.58826875,3014251.7806,1023.2377750000002
75.36819374999999,22303.00021875,142.11125625,554.1583125,3353624.66394375,1061.48495
109.84550624999999,65001.660656249995,196.15170625000005,566.58535,3516991.98120625,1113.3659624999998
75.36819375,22303.00021875,142.11125625000003,549.5549062499999,3040918.0137,1023.8486
