Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.7651196315789474,0.2277944736842105,0.08281957894736842,0.04035363157894738,0.0510122105263158,0.056875947368421054,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)

