Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9986950037285608,0.9986950037285608,0.9180695847362514,NaN,NaN,NaN,0.0503909913858161,0.0503909913858161,0.9310779409701404,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
