TrainVal AUROC,Validation AUROC,Test AUROC,TrainVal AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.9967595714285714,0.7433377142857143,0.7492517142857144,0.9941782857142857,0.6803342857142859,0.7297212857142857,
0.9969838571428572,0.7185727142857142,0.728468,0.9923551428571428,0.7017868571428572,0.7004798571428571,
0.9977805714285714,0.7537014285714285,0.7568242857142857,0.9948954285714285,0.7584478571428571,0.7219624285714286,
0.9971582857142858,0.7090861428571429,0.737285142857143,0.9927977142857143,0.7194292857142858,0.7181377142857143,
0.9976785714285714,0.7144440000000001,0.7589458571428571,0.9923019999999999,0.7198542857142857,0.7356081428571429,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
