Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9689119170984455,0.9689119170984455,0.9441786283891546,NaN,NaN,NaN,0.7962598276402435,0.7962598276402435,2.080153285652235,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
