TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
335.87867500000004,249.24999375,356.183225,898311.2910125001,170904.11378749998,542056.0708000001,682.68994375,340.45640625000004,555.9958999999999,
328.1138125,249.9797625,328.538125,848317.4647687499,180488.73005625,297743.10951875,691.6115187499998,347.99890624999995,452.95962499999996,
324.37838124999996,250.04994375,339.43298125,726596.4424812499,159661.2943875,334836.481775,644.25139375,330.75803750000006,475.9688187499999,
343.6528562499999,248.84168124999997,356.03020625,941088.89494375,175402.34688749997,412865.52306875,714.8873,335.37571875,518.268525,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
