Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.18805099999999997,0.19722768421052636,0.1941875789473684,0.053535894736842116,0.054276315789473686,0.0517961052631579,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
