Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9639460096023188,0.9639460096023188,0.9333881578947368,NaN,NaN,NaN,0.8214362059801334,0.8214362059801334,2.235918039531937,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
