Train Accuracy, Train F1, Train WMSEnominal, Test Accuracy, Test F1, Test WMSEnominal
0.9821541806323036,NaN,0.6196040108789298,0.9268092105263158,NaN,2.6519218669132916
0.9817918289700153,NaN,0.6282195610321349,0.9251644736842105,NaN,2.6936299450461547
0.9810671256454392,NaN,0.5974334407326605,0.9226973684210527,NaN,2.608679168452134
0.9807047739831504,NaN,0.6060489908858654,0.9177631578947368,NaN,2.838466119761115
0.9799800706585738,NaN,0.6232800911922753,0.9194078947368421,NaN,2.7373192229354295
0.9821541806323035,NaN,0.6196040108789299,0.9235197368421053,NaN,2.696305494703246
0.9799800706585738,NaN,0.6232800911922753,0.9177631578947368,NaN,2.646128936164255
0.9767189056979797,NaN,0.6932617332456675,0.9251644736842105,NaN,2.311379535944625
0.9836035872814566,0.5334385789473685,0.6331590308719944,0.9276315789473685,NaN,2.8522381219332456
0.9817918289700152,NaN,0.628219561032135,0.9235197368421053,NaN,2.745750027213289
0.9807047739831506,NaN,0.6060489908858653,0.9243421052631579,NaN,2.4138847945355884
0.9810671256454387,NaN,0.5974334407326604,0.9243421052631579,NaN,2.635573623318273
0.975813026542259,NaN,0.7195060374640535,0.9268092105263158,NaN,2.662388501407647
0.9817918289700152,NaN,0.628219561032135,0.9235197368421053,NaN,2.793382202992906
0.9821541806323033,0.500725105263158,0.6676212314848143,0.9276315789473685,NaN,2.789018980770183
0.9832412356191682,0.525260210526316,0.6417745810251996,0.9259868421052632,NaN,2.911725613235828
0.9807047739831504,NaN,0.6060489908858655,0.9194078947368421,NaN,2.6733500299397503
0.9803424223208622,NaN,0.6146645410390704,0.9177631578947368,NaN,2.798391687358159
0.9807047739831508,NaN,0.6060489908858653,0.9194078947368421,NaN,2.667797947134124
0.9817918289700155,NaN,0.6282195610321349,0.9235197368421053,NaN,2.793226744799318
0.9796177189962859,NaN,0.5838784207395961,0.915296052631579,NaN,2.592763613831137
0.9799800706585738,NaN,0.6232800911922753,0.9194078947368421,NaN,2.735596062953997
0.9821541806323035,NaN,0.6196040108789298,0.921875,NaN,2.8856602917301792
0.9821541806323036,NaN,0.61960401087893,0.9251644736842105,NaN,2.7077997468875967
0.981429477307727,NaN,0.63683511118534,0.921875,NaN,2.8019292633130277
0.9763565540356918,NaN,0.6538600627929881,0.9226973684210527,NaN,2.488215329046739
0.9759942023734034,NaN,0.6624756129461932,0.9210526315789473,NaN,2.6949670695989125
0.971283630763656,NaN,0.7189022350065207,0.9259868421052632,NaN,2.400340999210582
0.9803424223208622,NaN,0.6146645410390704,0.9177631578947368,NaN,2.757157505820293
0.9765377298668357,NaN,0.7022749371576434,0.9268092105263158,NaN,2.413251752535262
0.9821541806323036,NaN,0.6196040108789299,0.9235197368421053,NaN,2.7536538305817664
0.9770812573602681,NaN,0.6846461830924627,0.9251644736842105,NaN,2.5216468315414517
0.9803424223208624,NaN,0.6146645410390705,0.9194078947368421,NaN,2.7423837456311477
0.9807047739831504,NaN,0.6060489908858654,0.9177631578947368,NaN,2.8642414182641587
0.9836035872814566,0.5334385789473686,0.6331590308719945,0.9259868421052632,NaN,2.8591925619183653
0.9770812573602681,NaN,0.6846461830924626,0.928453947368421,NaN,2.569224599031278
0.9770812573602681,NaN,0.6846461830924625,0.9268092105263158,NaN,2.6441677936619
0.9821541806323036,NaN,0.6196040108789298,0.928453947368421,NaN,2.522119775424728
0.9792553673339975,NaN,0.592493970892801,0.9136513157894737,NaN,2.6297995998426003
