Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.46596605263157886,0.18901310526315793,0.08091799999999999,0.04856894736842105,0.0510122105263158,0.056875947368421054,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
