MAE,MSE,RMSE
0.9531357142857141,1.8797214285714285,1.3288642857142858,
0.9429500000000001,1.8414857142857142,1.318385714285714,
0.9432857142857144,1.8503357142857142,1.322542857142857,
0.9423999999999999,1.7896642857142855,1.3017357142857144,
0.9423928571428573,1.8468642857142854,1.3206928571428573,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
