Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
0.7992,0.9052214285714287,0.9531357142857141,1.3052142857142859,1.7079642857142858,1.8797214285714285,1.1123714285714283,1.2496571428571428,1.3288642857142858,
0.8585214285714287,0.9182642857142856,0.9429500000000001,1.4753428571428573,1.7494642857142857,1.8414857142857142,1.1850285714285713,1.2614571428571428,1.318385714285714,
0.8585214285714287,0.9176785714285713,0.9432857142857144,1.4753428571428573,1.7591285714285714,1.8503357142857142,1.1850285714285713,1.26495,1.322542857142857,
0.8661857142857144,0.9256714285714285,0.9423999999999999,1.4698357142857141,1.735707142857143,1.7896642857142855,1.1832071428571427,1.2591428571428571,1.3017357142857144,
0.7992,0.9275714285714286,0.9423928571428573,1.3052142857142859,1.8093642857142858,1.8468642857142854,1.1123714285714283,1.2808428571428572,1.3206928571428573,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
