AUROC,AUPRC,Executio Time
0.6505147857142857,0.44499357142857143,
0.6559572857142857,0.43979792857142846,
0.6557352857142856,0.43385078571428565,
0.649549,0.4320137857142858,
0.6510666428571429,0.41882414285714287,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
