Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.8073177142857142,0.8363389999999999,0.8674418571428572,1.3147995714285714,1.4481771428571428,1.5287017142857144,1.1186315714285713,1.1692617142857145,1.2008802857142857,23.82,23.82,23.82
