Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
2563.4174516666667,2810.997105833333,2955.8289300000006,1.2088269929425833E8,1.5617593622459E8,1.54303754379675E8,5987.524140833333,6287.499558333333,6593.188327499998,139.1,139.1,139.1
