Train AUROC, Train AUPRC, Test AUROC, Test AUPRC
0.7287983333333333,0.288842,0.36081599999999997,0.32183883333333335
0.7064743333333334,0.3146188333333333,0.4124483333333333,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.370102,0.32183883333333335
0.7287983333333333,0.288842,0.36332566666666666,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.3227345,0.32183883333333335
0.7287983333333333,0.288842,0.34963950000000005,0.32183883333333335
0.7287983333333333,0.288842,0.36332566666666666,0.32183883333333335
0.7647528333333332,0.3093221666666666,0.42376233333333335,0.32183883333333335
0.7064743333333333,0.3146188333333333,0.39284383333333334,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.4028696666666667,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.4082705,0.32183883333333335
0.7287983333333333,0.288842,0.40134800000000004,0.32183883333333335
0.7287983333333333,0.288842,0.339714,0.32183883333333335
0.7287983333333333,0.288842,0.31823850000000004,0.32183883333333335
0.7287983333333333,0.288842,0.31082266666666664,0.32183883333333335
0.9922889999999999,0.292373,0.3374275,0.32183883333333335
0.9922889999999999,0.292373,0.3374275,0.32183883333333335
0.7064743333333333,0.3146188333333333,0.3533175,0.32183883333333335
0.7287983333333333,0.288842,0.38067049999999997,0.32183883333333335
0.7287983333333333,0.288842,0.3652983333333333,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.30387433333333336,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.3915378333333333,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.30387433333333336,0.32183883333333335
0.7064743333333333,0.3146188333333333,0.29360516666666664,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.3167075,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.411541,0.32183883333333335
0.7287983333333333,0.288842,0.37275383333333334,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.338701,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.38467250000000003,0.32183883333333335
0.7064743333333333,0.3146188333333333,0.3320805,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.338701,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.42973816666666664,0.32183883333333335
0.8382196666666667,0.3163843333333333,0.4361813333333333,0.32183883333333335
0.9922889999999999,0.292373,0.3374275,0.32183883333333335
0.7064743333333333,0.3146188333333333,0.32939050000000003,0.32183883333333335
0.597053,0.28707649999999996,0.37346966666666664,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.3455988333333333,0.32183883333333335
0.7287983333333333,0.288842,0.37684483333333335,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.34007933333333334,0.32183883333333335
0.7287983333333333,0.288842,0.37684483333333335,0.32183883333333335
0.8605436666666666,0.29060749999999996,0.3472376666666667,0.32183883333333335
