Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.8669744736842104,0.2500229473684212,0.08014952631578946,0.046199684210526316,0.0502747894736842,0.054276315789473686,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
