MAE,MSE,RMSE,Execution Time
390.55426875,741478.9265937501,617.1830249999999,
328.4191,389044.13284999994,499.37494375,
345.01,369574.07949374994,509.1138687499999,
345.88795625,371124.16611249995,501.0106687499999,
321.78675,285322.1301125,443.59826875,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
