Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.8529595015576324,0.8529595015576324,0.7586206896551723,0.7447296666666667,0.7447296666666667,0.6008483333333333,0.5168160720632117,0.5168160720632117,0.8616056487485609,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
