TrainVal AUROC,Validation AUROC,Test AUROC,TrainVal AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.7697274999999999,0.6654617857142859,0.5913747142857142,0.600319,0.43084585714285717,0.3849915714285715,
0.7250057142857143,0.6605779285714286,0.5893612857142857,0.5411849999999999,0.4449738571428572,0.3863735714285715,
0.7824301428571427,0.6540797857142857,0.5790573571428572,0.622846857142857,0.41479150000000004,0.36886092857142866,
0.667211642857143,0.6559552857142856,0.6058111428571429,0.45904321428571426,0.4306396428571429,0.3851984285714286,
0.6565771428571429,0.6516447142857141,0.569561642857143,0.4418506428571428,0.42877207142857143,0.35960400000000003,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
