MAE,MSE,RMSE,Execution Time
453.03573750000004,1311718.8778687501,810.33004375,
520.063325,1669004.9307625,919.979875,
503.93925625,1694506.7381625,915.86109375,
484.38668125,1713187.6515312502,845.5367437499999,
429.93086875,1185995.40081875,783.30099375,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
