Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.921607,0.8065191578947368,0.8065191578947368,0.6116055789473683,0.38187610526315796,0.38187610526315796,
0.9735567368421053,0.8162332631578948,0.8162332631578948,0.7368444736842106,0.35315731578947374,0.35315731578947374,
0.9690062105263155,0.8078406315789474,0.8078406315789474,0.8188705789473684,0.37273152631578954,0.37273152631578954,
0.9345206842105264,0.8114816315789474,0.8114816315789474,0.5834674736842106,0.3993537368421053,0.3993537368421053,
0.913656736842105,0.801645842105263,0.801645842105263,0.5669101578947369,0.36012710526315794,0.36012710526315794,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
