Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9999722833333333,0.8598248333333333,0.85585305,0.9999357833333333,0.7406519833333333,0.7364371166666668,0.43999999999999995,0.43999999999999995,0.43999999999999995
