Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.7201741585714285,0.65324225,0.5953752214285715,0.5442298114285714,0.42469921285714285,0.39533684857142853,162.62,162.62,162.62
