Generation, Fitness
0,0.8573107719421387
1,0.8573107719421387
2,0.8573107719421387
3,0.8573107719421387
4,0.8573107719421387
5,0.8573107719421387
6,0.8573107719421387
7,0.8581655025482178
8,0.8581655025482178
9,0.8581655025482178
10,0.8581655025482178
11,0.8581655025482178
12,0.8584504127502441
13,0.8584504127502441
14,0.8584504127502441
15,0.8584504127502441
16,0.8584504127502441
17,0.8584504127502441
18,0.8584504127502441
19,0.8584504127502441
20,0.8584504127502441
21,0.8584504127502441
22,0.8584504127502441
23,0.8584504127502441
24,0.8584504127502441
25,0.8584504127502441
26,0.8587353229522705
27,0.8587353229522705
28,0.8587353229522705
29,0.8587353229522705
30,0.8587353229522705
31,0.8587353229522705
32,0.8601597547531128
33,0.8601597547531128
34,0.8601597547531128
35,0.8601597547531128
36,0.8601597547531128
37,0.8601597547531128
38,0.8601597547531128
39,0.8601597547531128
40,0.8601597547531128
41,0.8601597547531128
42,0.8601597547531128
43,0.8601597547531128
44,0.8601597547531128
45,0.8601597547531128
46,0.8601597547531128
47,0.8601597547531128
48,0.8601597547531128
49,0.8601597547531128
50,0.8601597547531128
51,0.8601597547531128
52,0.8601597547531128
53,0.8601597547531128
54,0.8601597547531128
55,0.8601597547531128
56,0.8601597547531128
57,0.8601597547531128
58,0.8601597547531128
59,0.8601597547531128
60,0.8601597547531128
61,0.8601597547531128
62,0.8601597547531128
63,0.8601597547531128
