TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
0.38872142857142855,0.8235428571428571,0.8228571428571427,0.3128285714285715,1.3757785714285713,1.2939285714285713,0.5488142857142857,1.137807142857143,1.0960571428571428,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
