Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.99997861,0.8531660999999999,0.8513741366666666,0.9999496933333333,0.7375373233333334,0.73659129,1.5400000000000003,1.5400000000000003,1.5400000000000003
