Train MAE, Train MSE, Train RMSE, Test MAE, Test MSE, Test RMSE
0.6438375,3.8150124999999995,1.632175,39.89245,4300.2088125,45.6049125
0.5568,3.18105,1.4132875,28.476750000000003,2382.658375,33.849849999999996
0.6438375000000001,3.8150125,1.632175,42.1194875,4199.7937125,48.5579625
0.6438374999999998,3.8150125000000004,1.6321750000000002,58.1158875,6805.680275,65.05862499999999
0.564475,2.0525,1.1772,79.61305,11126.9431375,87.363475
0.6162124999999999,1.963025,1.2807375,65.563475,8183.4473499999995,72.91525
0.6438375,3.8150124999999995,1.6321750000000002,40.012412499999996,5684.448875,45.1468625
0.660525,4.1551125,1.6350250000000002,35.275662499999996,2674.7400875,41.14416250000001
0.5568,3.18105,1.4132875,15.2779375,2074.307225,18.7620375
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.6445125,2.5333624999999995,1.3159124999999998,90.38627500000001,13186.6788,98.73455
0.5731875000000001,1.436725,1.109675,59.213325000000005,6830.9948875,66.3497375
0.589875,1.7768249999999999,1.112525,49.5025125,5155.2698375,55.96995
0.6328999999999999,2.3031250000000005,1.2835875,40.6569125,3540.826825,46.5421
0.5811625,2.3926000000000003,1.18005,46.816975,5065.468025,52.236925
0.589875,1.7768249999999999,1.112525,92.68753749999999,13401.888700000001,100.7963625
0.72455,3.014225,1.454625,51.7547875,6014.87745,57.956199999999995
0.5811625,2.3926000000000003,1.18005,70.8584125,9374.106962499998,77.6058625
0.6445124999999999,2.5333624999999995,1.3159124999999998,64.1202,8139.331375,70.3423125
0.589875,1.776825,1.112525,55.7822125,6986.077487500001,62.1379875
0.6699125,2.2576875,1.2512374999999998,55.4126125,6668.56905,62.350775
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.6605249999999998,4.1551125,1.6350250000000002,21.528475,1808.2124125,26.42445
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.589875,1.7768250000000003,1.112525,42.4759125,4420.967225,48.6736625
0.5731875,1.4367250000000003,1.109675,75.7336125,10438.2286125,84.0645625
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.5568,3.18105,1.4132875,15.2779375,2074.307225,18.7620375
0.6438375,3.8150124999999995,1.6321750000000002,36.5814875,5159.427625,42.001400000000004
0.6329,2.303125,1.2835875,31.271825,3094.1080500000003,37.37168749999999
0.5568,3.18105,1.4132875,28.476750000000003,2382.658375,33.849849999999996
0.6329,2.3031249999999996,1.2835875,45.0457375,4627.059975,51.9237125
0.6438375000000001,3.8150124999999995,1.6321750000000002,39.6181875,3464.0424,45.66805000000001
0.5477875,1.7124000000000001,1.17435,84.42509999999999,11959.5241625,92.16345000000001
0.6162125,1.963025,1.2807375,88.06256250000001,12359.0647375,96.67756250000001
0.5568,3.18105,1.4132875,28.476750000000003,2382.658375,33.849849999999996
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.6328999999999999,2.3031249999999996,1.2835875,67.672375,9652.013050000001,74.954275
0.6438375000000001,3.8150125,1.632175,39.1624625,3567.5254375,45.6546625
0.5568,3.18105,1.4132875,16.6734375,1847.023175,21.1329875
0.6329,2.303125,1.2835875,81.90763749999999,11242.928525000001,89.875125
0.589875,1.776825,1.112525,41.0005,4685.504675,47.1894125
0.589875,1.7768250000000003,1.112525,49.502525000000006,5158.71285,55.9817125
0.5731875000000001,1.436725,1.109675,58.8177125,8419.7689875,65.7419375
0.6611999999999999,2.8734625,1.3187625,100.973,14896.932550000001,109.052275
0.6162124999999999,1.963025,1.2807375,46.735125000000004,5634.0878,53.4977625
0.6445125,2.5333625,1.3159125,51.7015875,6282.0349875,58.24265
0.6699125,2.2576875,1.2512375,52.604237499999996,7008.358162500001,58.0909125
0.6438374999999998,3.8150124999999995,1.6321750000000002,39.2565625,5053.1222375,45.226325
0.6438375000000001,3.8150125,1.632175,39.1624625,3567.5254375,45.6546625
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.5568,3.18105,1.4132875,15.2779375,2074.307225,18.7620375
0.5568,3.1810499999999995,1.4132875000000003,30.715162499999998,2282.0835875,36.8142625
0.6162124999999999,1.963025,1.2807375,46.735125000000004,5634.0878,53.4977625
0.589875,1.776825,1.112525,96.06345000000002,14567.0563625,104.8564875
0.6162124999999999,1.963025,1.2807375,47.1151625,5816.751712499999,53.497487500000005
0.6329,2.3031249999999996,1.2835875,83.7820625,11573.1075875,92.30866250000001
0.6699125,2.2576875000000003,1.2512375,40.657375,4996.2499124999995,46.2298
0.5568,3.18105,1.4132875,28.585025,3765.9472,33.365775
0.615275,1.5011500000000002,1.04785,33.720075,3048.1010499999998,39.710375
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.5568,3.18105,1.4132875,16.6734375,1847.023175,21.1329875
0.589875,1.776825,1.112525,73.36863749999999,10306.8641875,81.2673625
0.615275,1.5011500000000002,1.04785,83.014875,11172.92045,91.42833750000001
0.6328999999999999,2.303125,1.2835875,59.0757875,6863.717874999999,65.7773875
0.589875,1.7768249999999999,1.112525,50.011112499999996,5036.4805875,56.258925
0.6605249999999999,4.1551124999999995,1.635025,30.6802875,2522.4765250000005,35.56675
0.6329,2.303125,1.2835875,42.7624375,4054.4227625,49.0484
0.6328999999999999,2.3031249999999996,1.2835875,28.93605,2705.9654375,34.569325
0.6329,2.3031249999999996,1.2835875,34.0239375,3562.8695,40.3962375
0.5568,3.18105,1.4132875,15.2779375,2074.307225,18.7620375
0.5898749999999999,1.776825,1.112525,58.05785000000001,7239.2585375,65.18855
0.72455,3.014225,1.454625,64.6429,8554.90075,71.837925
0.6612,2.8734625000000005,1.3187625,54.93373749999999,6418.0444375,60.479325
0.6328999999999999,2.303125,1.2835875,40.197175,3638.566025,46.547025
0.6605249999999999,4.1551124999999995,1.6350250000000002,30.800262499999995,3920.8943749999994,35.0545125
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.6162125,1.963025,1.2807375,90.48835,13760.4124625,99.58925
0.589875,1.7768249999999999,1.112525,54.420725,6352.023187500001,60.561
0.6445124999999999,2.5333625,1.3159125,60.702962500000005,7602.91755,67.3765875
0.6329,2.3031249999999996,1.2835875,86.69026250000002,12051.3942375,95.11475
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.72455,3.0142249999999997,1.454625,106.32197500000001,16006.1225,115.3048
0.5731875000000001,1.436725,1.109675,74.7688375,10605.256212499999,82.90785
0.6438375,3.8150124999999995,1.6321750000000002,36.5814875,5159.427625,42.001400000000004
0.5568,3.1810499999999995,1.4132875000000003,30.715162499999998,2282.0835875,36.8142625
0.6605249999999999,4.1551124999999995,1.6350250000000002,30.800262499999995,3920.8943749999994,35.0545125
0.7129374999999999,2.7839875000000003,1.4223000000000001,45.2497625,5327.9836749999995,51.201800000000006
0.6438375,3.8150124999999995,1.632175,39.89245,4300.2088125,45.6049125
0.6438375,3.8150124999999995,1.632175,36.461525,3775.1875625,42.459450000000004
0.6611999999999999,2.873462500000001,1.3187625,61.990637500000005,7741.060750000001,68.24605
0.6438375000000001,3.8150125,1.6321750000000002,41.957499999999996,4845.4601125,48.4215375
0.7129374999999999,2.7839875,1.4223000000000001,31.374275,3488.658375,36.7526
0.6438374999999998,3.8150124999999995,1.6321750000000002,39.2565625,5053.1222375,45.226325
0.6438374999999998,3.8150124999999995,1.6321750000000002,39.1442875,3571.289425,45.4258875
0.5568,3.18105,1.4132875,16.6734375,1847.023175,21.1329875
0.6438375000000001,3.8150124999999995,1.6321750000000002,77.8388,10519.8709625,85.77629999999999
0.6611999999999999,2.8734625,1.3187625,56.348425,6765.2769625,62.940974999999995
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.5568,3.18105,1.4132875,28.476750000000003,2382.658375,33.849849999999996
0.6329,2.3031249999999996,1.2835875,31.806525,3667.2676249999995,37.4628625
0.6065625,2.1169249999999997,1.115375,36.18405,3285.6683124999995,41.4051625
0.6699124999999999,2.2576875000000003,1.2512375,54.4384,6771.8750875000005,61.140975
0.6438375000000001,3.8150125,1.6321750000000002,80.1781125,11901.288675,88.5297875
0.6438375000000001,3.8150124999999995,1.6321750000000002,77.8967125,10526.542349999998,85.89263749999999
0.6699124999999999,2.2576875,1.2512374999999998,42.068850000000005,4236.7188625,48.0253625
0.589875,1.776825,1.112525,53.44205,5581.4041125,59.356125
0.72455,3.014225,1.454625,51.762175,6020.565225,57.955524999999994
0.6438375,3.8150124999999995,1.6321750000000002,36.5814875,5159.427625,42.001400000000004
0.660525,4.1551125,1.6350250000000002,35.275662499999996,2674.7400875,41.14416250000001
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.6699124999999999,2.2576875000000003,1.2512375,57.34587499999999,6342.311299999999,63.941199999999995
0.6605249999999999,4.1551124999999995,1.6350250000000002,18.888012500000002,1983.8197375,22.865099999999998
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.5811625,2.3926000000000003,1.18005,62.413925,7927.4250624999995,68.8021875
0.6329,2.3031249999999996,1.2835875,86.69026250000002,12051.4221,95.11484999999999
0.6611999999999999,2.873462500000001,1.3187625,70.4381625,9186.6382875,76.96701250000001
0.5731875,1.4367250000000003,1.109675,78.662525,10942.7242875,86.95865
0.6328999999999999,2.303125,1.2835875,42.3096125,5155.500362499999,48.863887500000004
0.5568,3.18105,1.4132875,28.585025,3765.9472,33.365775
0.6329,2.3031250000000005,1.2835875,43.008675000000004,4926.171275,49.3091875
0.6438375,3.8150124999999995,1.6321750000000002,40.012412499999996,5684.448875,45.1468625
0.6438375,3.8150124999999995,1.6321750000000002,36.5814875,5159.427625,42.001400000000004
0.660525,4.1551125,1.6350250000000002,34.789762499999995,2774.0467125,40.904325
0.5568,3.1810500000000004,1.4132875000000003,31.204162500000002,2176.420475,37.053875000000005
0.660525,4.1551125,1.6350250000000002,38.18964999999999,3155.80755,43.961650000000006
0.6438374999999998,3.8150124999999995,1.6321750000000002,39.1442875,3571.289425,45.4258875
0.6328999999999999,2.3031249999999996,1.2835875,28.93605,2705.9654375,34.569325
0.5568,3.18105,1.4132875,16.6734375,1847.023175,21.1329875
0.6605249999999999,4.1551124999999995,1.6350250000000002,30.80025,3900.9921,35.102774999999994
0.7245499999999999,3.014225,1.454625,106.32197500000001,15946.363925,115.358375
0.5898749999999999,1.7768250000000003,1.112525,42.475462500000006,4375.963374999999,48.5499125
0.474425,1.492525,0.9881624999999999,0.7039625,9.8321,2.791425
0.6438375000000001,3.8150125,1.632175,42.1194875,4199.7937125,48.5579625
0.6162124999999999,1.963025,1.2807375,65.61385,9179.8212375,72.9169
