Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9974019399999999,0.7750706714285716,0.7650104028571427,0.9947852971428572,0.7621650371428572,0.7629511771428572,107.31999999999998,107.31999999999998,107.31999999999998
