Train MAE, Train MSE, Train RMSE, Test MAE, Test MSE, Test RMSE
111.02379375000001,49988.369425000004,179.1310375,583.4678375,8266006.204781249,1475.3681562499999
77.081325,16990.933537499997,115.94142500000001,570.88048125,7998448.298931249,1472.02940625
92.73250625000001,24127.362918749997,148.88751875000003,574.0273125,7931897.013375,1469.23949375
98.65228125,36525.4741125,150.70428124999998,614.20548125,8326822.487224999,1566.73864375
80.27469375,18955.274312499998,124.70135625,569.8339312500001,7886718.426312499,1473.1749062499998
80.27469375,18955.274312499998,124.70135625,574.03953125,8106414.21664375,1471.9070437500002
89.53913750000001,22163.022143749997,140.12758749999998,568.6875375000002,7920379.07976875,1453.93333125
61.74580624999999,12539.778650000002,93.84889375000002,595.18445,8167043.574174999,1517.0414875
83.2304625,40365.12593125,132.85234375000002,608.55600625,8230042.144649999,1511.18844375
61.74580624999999,12539.778650000002,93.84889375000002,586.9563062499999,8140691.405637499,1503.4171875
77.08132499999999,16990.9335375,115.94142500000001,582.7925124999999,8123618.53645625,1483.3320375
86.34576874999999,20198.68136875,131.36765625,575.89088125,7946687.2936562495,1474.8331812500003
98.65228125,36525.4741125,150.70428125,604.6766499999999,8242286.161143749,1547.2822312500002
61.745806249999994,12539.778650000002,93.84889375000002,590.88710625,8161046.932268749,1507.53706875
71.01025,15747.52648125,109.275125,579.0948812500001,8100193.368199999,1475.5436312500003
104.87465625000002,26614.17703125,162.22011875,570.20224375,7885101.826662499,1472.14534375
77.08132499999999,16990.9335375,115.94142500000001,587.1301187500001,7974768.47253125,1496.9572249999999
101.84564999999999,38489.814887500004,159.4642125,543.2200187499999,6514590.59961875,1401.8651875000003
74.20361875,17711.86725625,118.03505625000001,586.0684875,7965781.459399999,1485.0348875000002
92.58120625000001,35282.06705625,144.03798125,546.34136875,6526129.85516875,1405.46535625
86.34576875,20198.68136875,131.36765625,573.1704000000001,8117588.549556249,1473.134725
80.27469375000001,18955.2743125,124.70135625000002,573.4765562499999,7943761.71861875,1472.7085500000003
77.08132499999999,16990.9335375,115.94142500000001,575.5523125,8110553.707106249,1476.74068125
86.34576875,20198.681368750003,131.36765625,567.38599375,8079155.2582,1456.92710625
92.73250625000001,24127.362918749997,148.88751875000003,586.73870625,7978582.95148125,1499.6530999999998
80.12339375,30109.978450000006,119.85181875,616.0189,8238497.317231249,1571.66850625
64.93917499999999,14504.119425000003,102.60882500000001,591.2710125,8204170.88626875,1500.23724375
