Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
27.300760625000002,63.1410975,58.39017375000001,2007.3863975,10003.03875,8746.07322125,41.965855000000005,93.68261625,87.59393874999998,2731.9,2731.9,2731.9
