TrainVal AUROC,Validation AUROC,Test AUROC,TrainVal AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.9411915263157894,0.8131918947368422,0.6086302631578947,0.7612522631578947,0.363058052631579,0.19922257894736842,
0.9398433684210525,0.8381929473684211,0.6840349473684212,0.6671395789473684,0.2958148947368421,0.29111689473684216,
0.9613363157894736,0.7944289473684212,0.7028926315789474,0.7855620526315789,0.3729532105263158,0.28179489473684205,
0.9041461052631581,0.8171084736842104,0.7837372631578947,0.461783105263158,0.2772555263157895,0.2249464210526316,
0.7936052631578947,0.8109338421052632,0.7000804210526317,0.29908826315789466,0.1977734210526316,0.19787652631578947,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
