Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9765238592592593,0.8524995740740742,0.8470789222222223,0.8751314666666665,0.6977796851851853,0.6948818222222223,206.9,206.9,206.9
