Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.5944475,0.905985,0.7708362500000001,5.1266799999999995,6.848936250000001,5.938396249999999,1.8774900000000003,2.1859050000000004,2.01917875,461.4,461.4,461.4
