Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
457.9507562500001,457.9507562500001,548.901475,1405123.8028875003,1405123.8028875003,3284346.4883937505,909.81084375,909.81084375,1298.53231875,
457.9507562500001,457.9507562500001,548.901475,1405123.8028875003,1405123.8028875003,3284346.4883937505,909.81084375,909.81084375,1298.53231875,
=average(A2:A3),=average(B2:B3),=average(C2:C3),=average(D2:D3),=average(E2:E3),=average(F2:F3)
