Generation, Fitness
0,0.7599875330924988
1,0.7599875330924988
2,0.783707857131958
3,0.783707857131958
4,0.8252184987068176
5,0.862983763217926
6,0.862983763217926
7,0.862983763217926
8,0.862983763217926
9,0.862983763217926
10,0.862983763217926
11,0.862983763217926
12,0.862983763217926
13,0.862983763217926
14,0.862983763217926
15,0.862983763217926
16,0.862983763217926
17,0.862983763217926
18,0.862983763217926
19,0.862983763217926
20,0.862983763217926
21,0.862983763217926
22,0.862983763217926
23,0.862983763217926
24,0.862983763217926
25,0.862983763217926
26,0.862983763217926
27,0.862983763217926
28,0.862983763217926
29,0.862983763217926
30,0.862983763217926
31,0.862983763217926
32,0.862983763217926
33,0.862983763217926
34,0.862983763217926
35,0.862983763217926
36,0.862983763217926
37,0.862983763217926
38,0.862983763217926
39,0.862983763217926
40,0.862983763217926
41,0.862983763217926
42,0.862983763217926
43,0.862983763217926
44,0.862983763217926
45,0.862983763217926
46,0.862983763217926
47,0.862983763217926
48,0.862983763217926
49,0.862983763217926
50,0.862983763217926
51,0.862983763217926
52,0.862983763217926
53,0.862983763217926
54,0.862983763217926
55,0.862983763217926
56,0.862983763217926
57,0.862983763217926
58,0.862983763217926
59,0.862983763217926
60,0.862983763217926
61,0.862983763217926
62,0.862983763217926
63,0.862983763217926
64,0.862983763217926
65,0.862983763217926
66,0.862983763217926
67,0.862983763217926
68,0.862983763217926
69,0.862983763217926
70,0.862983763217926
71,0.862983763217926
72,0.862983763217926
73,0.862983763217926
74,0.862983763217926
75,0.862983763217926
76,0.862983763217926
77,0.862983763217926
78,0.862983763217926
79,0.862983763217926
80,0.862983763217926
81,0.862983763217926
82,0.862983763217926
83,0.862983763217926
84,0.862983763217926
85,0.862983763217926
86,0.862983763217926
87,0.862983763217926
88,0.862983763217926
89,0.862983763217926
90,0.862983763217926
91,0.862983763217926
92,0.862983763217926
93,0.862983763217926
94,0.862983763217926
95,0.862983763217926
96,0.862983763217926
97,0.862983763217926
98,0.862983763217926
99,0.862983763217926
