Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
0.9250857142857144,0.9250857142857144,0.8194357142857144,1.6164285714285713,1.6164285714285713,1.3274714285714286,1.2415571428571428,1.2415571428571428,1.1198785714285715,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
