Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9999593900000001,0.8556084166666666,0.85615237,0.9999060933333335,0.7387583600000001,0.73988471,184.47999999999996,184.47999999999996,184.47999999999996
