Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.7055767542857143,0.7523839514285714,0.67010714,0.6703775457142858,0.7042005885714286,0.6507772742857143,0.02,0.02,0.02
