Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
