Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9683932296296296,0.8248341962962963,0.8326103259259259,0.8025009814814815,0.5657553703703704,0.5849953148148147,120.5,120.5,120.5
