Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9745766851851853,0.8336888370370371,0.8366541444444445,0.8390455370370369,0.5960587222222222,0.6182146000000001,199.4,199.4,199.4
