Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
5.756024999999999,6.032325,5.9651749999999995,245.17809999999997,249.3870125,250.9522875,13.141375,13.1677875,13.202950000000001,
5.756024999999999,6.032325,5.9651749999999995,245.17809999999997,249.3870125,250.9522875,13.141375,13.1677875,13.202950000000001,
5.756024999999999,6.032325,5.9651749999999995,245.17809999999997,249.3870125,250.9522875,13.141375,13.1677875,13.202950000000001,
5.756024999999999,6.032325,5.9651749999999995,245.17809999999997,249.3870125,250.9522875,13.141375,13.1677875,13.202950000000001,
5.756024999999999,6.032325,5.9651749999999995,245.17809999999997,249.3870125,250.9522875,13.141375,13.1677875,13.202950000000001,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
