Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9229356473684209,0.8220092663157894,0.8220092663157894,0.6109269894736842,0.3589268810526316,0.3589268810526316,69.16,69.16,69.16
