Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.35247,0.7457128571428571,0.7416607142857143,0.28435571428571427,1.226252142857143,1.2099057142857141,0.4955428571428572,1.0244064285714285,1.0153,227.7,227.7,227.7
