Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9955797925133691,0.667882864171123,0.671090432620321,0.9796784740641712,0.06793624518716578,0.07006368395721926,26905.6,26905.6,26905.6
