Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.5977275,0.9131462499999999,0.7748125,5.244563749999999,6.992357500000002,6.049188750000001,1.9018149999999998,2.21574375,2.04293625,468.2,468.2,468.2
