MAE,MSE,RMSE
0.6512327142857143,0.6235052857142858,
0.6507565714285714,0.6280242857142857,
0.6512327142857143,0.6235052857142858,
0.6512327142857143,0.6235052857142858,
0.6507565714285714,0.6280242857142857,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
