Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.8846999536842105,0.78697732,0.6900308336842105,0.5629769831578948,0.31048076947368414,0.24495104210526314,179.66000000000003,179.66000000000003,179.66000000000003
