Generation, Fitness
0,9709.93724375
1,9709.93724375
2,9709.93724375
3,9709.93724375
4,9711.82171875
5,9711.82171875
6,9711.82171875
7,9711.82171875
8,9711.82171875
9,9711.82171875
10,9711.82171875
11,9711.82171875
12,9712.00214375
13,9712.00214375
14,9712.00214375
15,9712.00214375
16,9712.00214375
17,9712.27638125
18,9712.27638125
19,9712.31759375
20,9712.31759375
21,9712.31759375
22,9712.31759375
23,9712.31759375
24,9712.31759375
25,9712.31759375
26,9712.31759375
27,9712.31759375
28,9712.31759375
29,9714.52835
30,9714.52835
31,9714.52835
32,9714.52835
33,9714.52835
34,9714.52835
35,9714.52835
36,9714.52835
37,9714.52835
38,9714.52835
39,9714.52835
40,9714.52835
41,9714.52835
42,9714.52835
43,9714.52835
44,9714.82178125
45,9714.82178125
46,9714.82178125
47,9714.82178125
48,9714.82178125
49,9714.82178125
50,9714.82178125
51,9715.33349375
52,9715.33349375
53,9715.33349375
54,9715.33349375
55,9715.33349375
56,9715.33349375
57,9715.33349375
58,9715.33349375
59,9715.33349375
60,9715.33349375
61,9715.33349375
62,9715.33349375
63,9715.33349375
64,9715.33349375
65,9715.33349375
66,9715.33349375
67,9715.33349375
68,9715.33349375
69,9715.33349375
70,9715.33349375
71,9715.33349375
72,9715.33349375
73,9715.33349375
74,9715.33349375
75,9715.33349375
76,9716.93425625
77,9716.93425625
78,9716.93425625
79,9716.93425625
80,9716.93425625
81,9716.93425625
82,9716.93425625
83,9716.93425625
84,9716.93425625
85,9716.93425625
86,9716.93425625
87,9716.93425625
88,9716.93425625
89,9716.93425625
90,9716.93425625
91,9716.93425625
92,9716.93425625
93,9716.93425625
94,9716.93425625
95,9716.93425625
96,9716.93425625
97,9716.93425625
98,9716.93425625
99,9716.93425625
100,9716.93425625
101,9716.93425625
102,9716.93425625
103,9716.93425625
104,9716.93425625
105,9716.93425625
106,9716.93425625
107,9716.93425625
108,9716.93425625
109,9716.93425625
110,9716.93425625
111,9716.93425625
112,9716.93425625
113,9716.93425625
114,9716.93425625
115,9716.93425625
116,9716.93425625
117,9716.93425625
118,9716.93425625
119,9716.93425625
120,9716.93425625
121,9716.93425625
122,9716.93425625
123,9716.93425625
124,9716.93425625
125,9716.93425625
126,9716.93425625
127,9716.93425625
128,9716.93425625
129,9716.93425625
130,9716.93425625
131,9716.93425625
132,9716.93425625
133,9716.93425625
134,9716.93425625
135,9716.93425625
136,9716.93425625
137,9716.93425625
138,9716.93425625
139,9716.93425625
140,9716.93425625
141,9716.93425625
142,9716.93425625
143,9716.93425625
144,9716.93425625
145,9716.93425625
146,9716.93425625
147,9716.93425625
148,9716.93425625
149,9716.93425625
150,9716.93425625
151,9716.93425625
152,9716.93425625
153,9716.93425625
154,9716.93425625
155,9716.93425625
156,9716.93425625
157,9716.93425625
158,9716.93425625
159,9716.93425625
160,9716.93425625
161,9716.93425625
162,9716.93425625
163,9716.93425625
164,9716.93425625
165,9716.93425625
166,9716.93425625
167,9716.93425625
168,9716.93425625
169,9716.93425625
170,9716.93425625
171,9716.93425625
172,9716.93425625
173,9716.93425625
174,9716.93425625
175,9716.93425625
176,9716.93425625
177,9716.93425625
178,9716.93425625
179,9716.93425625
180,9716.93425625
181,9716.93425625
182,9716.93425625
183,9716.93425625
184,9716.93425625
185,9716.93425625
186,9716.93425625
187,9716.93425625
188,9716.93425625
189,9716.93425625
190,9716.93425625
191,9716.93425625
192,9716.93425625
193,9716.93425625
194,9716.93425625
195,9716.93425625
196,9716.93425625
197,9716.93425625
198,9716.93425625
199,9716.93425625
200,9716.93425625
201,9716.93425625
202,9716.93425625
203,9716.93425625
204,9716.93425625
205,9716.93425625
206,9716.93425625
207,9716.93425625
208,9716.93425625
209,9716.93425625
210,9716.93425625
211,9716.93425625
212,9716.93425625
213,9716.93425625
214,9716.93425625
215,9716.93425625
216,9716.93425625
217,9716.93425625
218,9716.93425625
219,9716.93425625
220,9716.93425625
221,9716.93425625
222,9716.93425625
223,9716.93425625
224,9716.93425625
225,9716.93425625
226,9716.93425625
227,9716.93425625
228,9716.93425625
229,9716.93425625
230,9716.93425625
231,9716.93425625
232,9716.93425625
233,9716.93425625
234,9716.93425625
235,9716.93425625
236,9716.93425625
237,9716.93425625
238,9716.93425625
239,9716.93425625
240,9716.93425625
241,9716.93425625
242,9716.93425625
243,9716.93425625
244,9716.93425625
245,9716.93425625
246,9716.93425625
247,9716.93425625
248,9716.93425625
249,9716.93425625
250,9716.93425625
251,9716.93425625
252,9716.93425625
253,9716.93425625
254,9716.93425625
255,9716.93425625
256,9716.93425625
257,9716.93425625
258,9716.93425625
259,9716.93425625
260,9716.93425625
261,9716.93425625
262,9716.93425625
263,9716.93425625
264,9716.93425625
265,9716.93425625
266,9716.93425625
267,9716.93425625
268,9716.93425625
269,9716.93425625
270,9716.93425625
271,9716.93425625
272,9716.93425625
273,9716.93425625
274,9716.93425625
275,9716.93425625
276,9716.93425625
277,9716.93425625
278,9716.93425625
279,9716.93425625
280,9716.93425625
281,9716.93425625
282,9716.93425625
283,9716.93425625
284,9716.93425625
285,9716.93425625
286,9716.93425625
287,9716.93425625
288,9716.93425625
289,9716.93425625
290,9716.93425625
291,9716.93425625
292,9716.93425625
293,9716.93425625
294,9716.93425625
295,9716.93425625
296,9716.93425625
297,9716.93425625
298,9716.93425625
299,9716.93425625
300,9716.93425625
301,9716.93425625
302,9716.93425625
303,9716.93425625
304,9716.93425625
305,9716.93425625
306,9716.93425625
307,9716.93425625
308,9716.93425625
309,9716.93425625
310,9717.73079375
311,9717.73079375
312,9717.73079375
313,9717.73079375
314,9717.73079375
315,9717.73079375
316,9717.73079375
317,9717.73079375
318,9717.73079375
319,9717.73079375
320,9717.73079375
321,9717.73079375
322,9717.73079375
323,9717.73079375
324,9717.73079375
325,9717.73079375
326,9717.73079375
327,9717.73079375
328,9717.73079375
329,9717.73079375
330,9717.73079375
331,9717.73079375
332,9717.73079375
333,9717.73079375
334,9717.73079375
335,9717.73079375
336,9717.73079375
337,9717.73079375
338,9717.73079375
339,9717.73079375
340,9717.73079375
341,9717.73079375
342,9717.73079375
343,9717.73079375
344,9717.73079375
345,9717.73079375
346,9717.73079375
347,9717.73079375
348,9717.73079375
349,9717.73079375
350,9717.73079375
351,9717.73079375
352,9717.73079375
353,9717.73079375
354,9717.73079375
355,9717.73079375
356,9717.73079375
357,9717.73079375
358,9717.73079375
359,9717.73079375
360,9717.73079375
361,9717.73079375
362,9717.73079375
363,9717.73079375
364,9717.73079375
365,9717.73079375
366,9717.73079375
367,9717.73079375
368,9717.73079375
369,9717.73079375
370,9717.73079375
371,9717.73079375
372,9717.73079375
373,9717.73079375
374,9717.73079375
375,9717.73079375
376,9717.73079375
377,9717.73079375
378,9717.73079375
379,9717.73079375
380,9717.73079375
381,9717.73079375
382,9717.73079375
383,9717.73079375
384,9717.73079375
385,9717.73079375
386,9717.73079375
387,9717.73079375
388,9717.73079375
389,9717.73079375
390,9717.73079375
391,9717.73079375
392,9717.73079375
393,9717.73079375
394,9717.73079375
395,9717.73079375
396,9717.73079375
397,9717.73079375
398,9717.73079375
399,9717.73079375
400,9717.73079375
401,9717.73079375
402,9717.73079375
403,9717.73079375
404,9717.73079375
405,9717.73079375
406,9717.73079375
407,9717.73079375
408,9717.73079375
409,9717.73079375
410,9717.73079375
411,9717.73079375
412,9717.73079375
413,9717.73079375
414,9717.73079375
415,9717.73079375
416,9717.73079375
417,9717.73079375
418,9717.73079375
419,9717.73079375
420,9717.73079375
421,9717.73079375
422,9717.73079375
423,9717.73079375
424,9717.73079375
425,9717.73079375
426,9717.73079375
427,9717.73079375
428,9717.73079375
429,9717.73079375
430,9717.73079375
431,9717.73079375
432,9717.73079375
433,9717.73079375
434,9717.73079375
435,9717.73079375
436,9717.73079375
437,9717.73079375
438,9717.73079375
439,9717.73079375
440,9717.73079375
441,9717.73079375
442,9717.73079375
443,9717.73079375
444,9717.73079375
445,9717.73079375
446,9717.73079375
447,9717.73079375
448,9717.73079375
449,9717.73079375
450,9717.73079375
451,9717.73079375
452,9717.73079375
453,9717.73079375
454,9717.73079375
455,9717.73079375
456,9717.73079375
457,9717.73079375
458,9717.73079375
459,9717.73079375
460,9717.73079375
461,9717.73079375
462,9717.73079375
463,9717.73079375
464,9717.73079375
465,9717.73079375
466,9717.73079375
467,9717.73079375
468,9717.73079375
469,9717.73079375
470,9717.73079375
471,9717.73079375
472,9717.73079375
473,9717.73079375
474,9717.73079375
475,9717.73079375
476,9717.73079375
477,9717.73079375
478,9717.73079375
479,9717.73079375
480,9717.73079375
481,9717.73079375
482,9717.73079375
483,9717.73079375
484,9717.73079375
485,9717.73079375
486,9717.73079375
487,9717.73079375
488,9717.73079375
489,9717.73079375
490,9717.73079375
491,9717.73079375
492,9717.73079375
493,9717.73079375
494,9717.73079375
495,9717.73079375
496,9717.73079375
497,9717.73079375
498,9717.73079375
499,9717.73079375
