Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.999998381188119,0.8188119613861385,0.8257325900990098,0.9999616198019801,0.37529299306930686,0.38538094950495055,62432.6,62432.6,62432.6
