Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
176.84553249999996,395.412793125,384.205419375,226883.198296875,1157759.4745837501,943137.5962606249,370.6296681250001,706.1886606250001,657.66152375,101.0,101.0,101.0
