Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
305.0711,861.65071875,454.01000624999995,619866.13958125,3735734.2553499993,839592.21948125,594.9332187499999,1502.32895,702.69853125,
295.50483125000005,999.8249312500002,434.58750625000005,522178.92972499994,5922384.683024999,682349.61705625,548.0889125,1810.3643000000004,670.7604124999999,
290.99825,982.3983437500001,437.83225000000004,477117.60163125,6115914.033249999,778363.0851062501,533.67963125,1786.5184375000001,665.10500625,
295.50483125000005,935.7762562500002,430.1277625,522178.92972499994,6032759.335825,651750.9632437499,548.0889125,1733.74001875,639.18378125,
295.50483125,894.1224250000001,421.0534062500001,522178.92972499994,4569627.956943749,610629.3246875,548.0889125,1635.8845312500002,622.0797125,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
