MAE,MSE,RMSE,Execution Time
265.18366875000004,882287.6586750002,581.4631187500001,
264.3617125,852809.4943312501,567.2527375,
298.68553125,919154.81646875,613.5379125000001,
288.97113749999994,928449.782725,638.85288125,
295.42086874999995,948585.1720625,648.8069499999999,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
