Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9767716740740742,0.8523379740740742,0.847624,0.8626520703703703,0.6987563148148148,0.6967120444444445,130.9,130.9,130.9
