Train AUROC, Train AUPRC, Test AUROC, Test AUPRC
0.7344255714285713,0.36401585714285717,0.31447957142857147,0.30732299999999996
0.8198884285714284,0.3492349285714286,0.3262802857142857,0.30732299999999996
0.7855155714285713,0.3528192857142857,0.3176665,0.30732299999999996
0.7000527142857144,0.3676002142857143,0.3360036428571429,0.30732299999999996
0.8316837142857144,0.3462417857142857,0.3135812142857142,0.30732299999999996
0.792389,0.3544452142857143,0.3157213571428571,0.30732299999999996
0.8316837142857142,0.3462417857142857,0.31738335714285715,0.30732299999999996
0.8385571428571428,0.34786771428571434,0.31983978571428573,0.30732299999999996
0.8385571428571427,0.34786771428571434,0.31968150000000006,0.30732299999999996
0.7530942857142856,0.3626486428571429,0.3213711428571429,0.30732299999999996
0.7737202857142856,0.35581242857142853,0.3096935714285714,0.30732299999999996
0.7530942857142856,0.3626486428571429,0.3087002142857143,0.30732299999999996
0.792389,0.3544452142857143,0.31419064285714293,0.30732299999999996
0.706926142857143,0.3692261428571429,0.31780285714285716,0.30732299999999996
0.7960395714285714,0.3480525,0.32812057142857143,0.30732299999999996
0.792389,0.3544452142857143,0.31769392857142853,0.30732299999999996
0.8316837142857142,0.3462417857142857,0.30920678571428567,0.30732299999999996
0.8385571428571429,0.34786771428571434,0.3230873571428572,0.30732299999999996
0.7530942857142857,0.3626486428571429,0.32821442857142863,0.30732299999999996
0.8198884285714286,0.34923492857142857,0.3150208571428571,0.30732299999999996
0.7498714285714286,0.35462999999999995,0.3195242142857143,0.30732299999999996
0.7530942857142857,0.3626486428571429,0.3126462142857144,0.30732299999999996
0.8385571428571429,0.34786771428571434,0.316842,0.30732299999999996
0.7992624285714285,0.3560711428571429,0.31803942857142864,0.30732299999999996
0.7737202857142857,0.35581242857142864,0.3336052142857143,0.30732299999999996
0.7462208571428572,0.3610227142857143,0.3176489285714287,0.30732299999999996
0.7923889999999998,0.3544452142857143,0.3215819285714286,0.30732299999999996
0.8198884285714284,0.34923492857142857,0.3191771428571428,0.30732299999999996
0.7344255714285713,0.36401585714285717,0.3218965,0.30732299999999996
0.8385571428571427,0.34786771428571434,0.31832135714285714,0.30732299999999996
0.8778518571428572,0.3396642857142857,0.31798521428571425,0.30732299999999996
0.7805937142857143,0.35743835714285715,0.31098299999999995,0.30732299999999996
0.7855155714285714,0.3528192857142857,0.3143927857142857,0.30732299999999996
0.7805937142857141,0.35743835714285715,0.3124421428571429,0.30732299999999996
0.7530942857142857,0.3626486428571429,0.3161650000000001,0.30732299999999996
0.9171465714285711,0.3314608571428571,0.3213428571428571,0.30732299999999996
