TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
2611.561608333333,2216.587116666667,3034.6590583333327,1.2930220550327499E8,2.727987750610834E7,1.4108752172399166E8,6343.483433333334,3714.9685583333335,6405.243525000001,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
