Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.6987952857142857,0.7382228571428572,0.7171399999999999,0.7321774285714285,0.6944679999999999,0.6659701428571427,
0.7205704285714286,0.7326955714285714,0.6965051428571429,0.7865017142857144,0.683929,0.6221631428571428,
0.6987952857142857,0.7382228571428572,0.7171399999999999,0.7321774285714285,0.6944679999999999,0.6659701428571427,
0.6987952857142857,0.7382228571428572,0.7171399999999999,0.7321774285714285,0.6944679999999999,0.6659701428571427,
0.6987952857142857,0.7382228571428572,0.7171399999999999,0.7321774285714285,0.6944679999999999,0.6659701428571427,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
